id,label
16956363,S.Amdt.1530
16956351,S.Amdt.1532
16955867,"A resolution designating the week of February 6 through 10, 2012, as ""National School Counseling Week""."
16956343,S.Amdt.1533
16956341,S.Amdt.1523
16956337,S.Amdt.1513
16956333,S.Amdt.1516
16956381,S.Amdt.1527
16956377,S.Amdt.1531
16956375,S.Amdt.1528
16955967,Expedited Legislative Line-Item Veto and Rescissions Act of 2012
16956051,Work Force Housing Act of 2011
16956287,Federal Research Public Access Act of 2012
16955893,A resolution calling for democratic change in Syria.
16955959,Alaskan Energy for American Jobs Act
16956243,Extended Unemployment Benefits Reform Act of 2012
16955955,United States Steel and Security Act of 2012
16955939,Religious Freedom Protection Act of 2012
16956293,Grant Return for Deficit Reduction Act
16955909,Expanding Training Opportunities Act of 2012
16955861,Energy Security and Transportation Jobs Act
16955853,American Energy and Infrastructure Jobs Financing Act of 2012
16956021,To award a Congressional Gold Medal in honor of the pioneers and participants of the Civil Rights movement.
16956019,To grant the congressional gold medal to John H. Johnson in recognition of his outstanding contributions to the United States.
16956049,Principal Reduction Act of 2012
16956009,Outsourcing Accountability Act of 2012
16956225,Budget and Accounting Transparency Act of 2012
16955979,Cost Savings Enhancements Act of 2012
16956025,FHA Enhanced Oversight Act of 2012
16956281,Postmark Payment Act of 2012
16956029,Preserving Access to Manufactured Housing Act
16956235,CPRA
16956087,Restore the American Dream for the 99% Act
16956253,Southeast Arizona Land Exchange and Conservation Act of 2011
16955849,EMT Act of 2012
16955633,APPLE Juice Act of 2012
16955647,"To amend title V of the Federal Food, Drug, and Cosmetic Act  to extend the provisions of the Pediatric Medical Device Safety and Improvement Act."
16955623,Cavernous Angioma CARE Center Act of 2012
16955619,"To name the front circle drive on the north side of the Oscar G. Johnson Department of Veterans Affairs Medical Facility in Iron Mountain, Michigan, as the ""Sergeant First Class James D. Priestap Drive""."
16955613,Ultralight Aircraft Smuggling Prevention Act of 2012
16955639,Religious Liberty Protection Act of 2012
16955655,Religious Freedom Restoration Act of 2012
16955651,To ensure that oil transported through the Keystone XL pipeline is used to reduce United States dependence on Middle Eastern oil.
16955649,Reaffirming Constitutional Property Rights Act
16955631,Generic Drug and Biosimilar User Fee Act of 2012
16955025,To amend the Harmonized Tariff Schedule of the United States  to extend to 2025 the production certificate program that allows refunds of duties on certain articles produced in United States insular possessions.
16955021,Chemawa Indian School Trust Transfer and Self-Determination Act of 2012
16955019,North Maui Coastal Preservation Act of 2012
16955013,Ka'u Coast Preservation Act
16955011,Bay Area Regional Water Recycling Program Expansion Act of 2012
16955001,Temporary Payroll Tax Cut Continuation Act of 2012
16954963,Cybersecurity Information Sharing Act of 2012
16955605,S.Amdt.1559
16955601,S.Amdt.1547
16955599,S.Amdt.1546
16955593,S.Amdt.1568
16955589,S.Amdt.1558
16955573,S.Amdt.1541
16955571,S.Amdt.1545
16955567,S.Amdt.1548
16955561,S.Amdt.1554
16955553,S.Amdt.1550
16955549,S.Amdt.1566
16955545,S.Amdt.1552
16955543,S.Amdt.1543
16955539,S.Amdt.1563
16955537,S.Amdt.1553
16955533,S.Amdt.1542
16955525,S.Amdt.1562
16955609,S.Amdt.1557
16955511,S.Amdt.1534
16955505,S.Amdt.1539
16955503,S.Amdt.1561
16955497,S.Amdt.1551
16955491,S.Amdt.1538
16955481,S.Amdt.1565
16955475,S.Amdt.1567
16955559,S.Amdt.1544
16955469,S.Amdt.1555
16955555,S.Amdt.1560
16955581,S.Amdt.1564
16955569,S.Amdt.1536
16954993,A bill to permit the televising of Supreme Court proceedings.
16954987,"Iran Sanctions, Accountability, and Human Rights Act of 2012"
16955529,S.Amdt.1549
16955375,To extend temporarily the suspension of duty on Acid Red 414.
16955135,"To suspend temporarily the duty on mixtures of (3-Pyridinecarbonitrile, 5-[(2-cyano-4-nitrophenyl)diazenyl]-2-[[2-(2-hydroxyethoxy) ethyl]amino]-4-methyl-6-(phenylamino)-) and (3-Pyridinecarbonitrile, 5-[(2-cyano-4-nitrophenyl)diazenyl]-6-[[2-(2-hydroxyethoxy) ethyl]ami..."
16955371,To suspend temporarily the duty on mixtures of Disperse Red 367.
16955131,To suspend temporarily the duty on Direct Green 91.
16955367,To suspend temporarily the duty on Reduced Vat Blue 1.
16955365,To suspend temporarily the duty on Acid Red 278.
16955363,To suspend temporarily the duty on Direct Red 84.
16955123,To suspend temporarily the duty on Disperse Red 159.
16955359,To suspend temporarily the duty on Acetic acid.
16955117,To suspend temporarily the duty on Reactive Red 122.
16955353,To suspend temporarily the duty on Acid Yellow 79.
16955113,To suspend temporarily the duty on mixtures of Cobaltate (2-) and Cobaltate (3-).
16955349,To suspend temporarily the duty on Acid Blue 171.
16955109,To suspend temporarily the duty on Disperse Red 311.
16955347,To suspend temporarily the duty on Reactive Blue 19.
16955103,To suspend temporarily the duty on Reactive Blue 187.
16955041,"To suspend temporarily the duty on mixtures of Reactive Black 5, Benzenesulfonic acid, and 1-Naphthalenesulfonic acid."
16955099,To suspend temporarily the duty on Disperse Yellow 71.
16955095,"To suspend temporarily the duty on mixtures of Acid Black 244, (Chromate(2-), (Cobaltate(1-), and (Chromate(1-)."
16955089,To suspend temporarily the duty on Acid Blue 284.
16955083,To suspend temporarily the duty on Basic Blue 94:1.
16955077,To suspend temporarily the duty on Disperse Orange 288.
16955075,To suspend temporarily the duty on Disperse Blue 284.
16955067,To suspend temporarily the duty on Disperse Blue 56.
16955061,To suspend temporarily the duty on Acid Blue 264.
16955059,"To suspend temporarily the duty on mixtures of (9,10-Anthracenedione, 1,5-diamino-4,8-dihydroxy(4-hydroxyphenyl)-) and (9,10-Anthracenedione, 1,5-diamino-4,8-dihydroxy(4-methoxyphenyl)-)."
16955055,To suspend temporarily the duty on Acid Red 426.
16955049,To suspend temporarily the duty on mixtures of Reactive Blue 250 and Reactive Black 5.
16955039,"To suspend temporarily the duty on mixtures of Disperse Red 367, Benzo, and Acetic acid."
16955035,To suspend temporarily the duty on mixtures of Disperse Blue 77.
16955033,To suspend temporarily the duty on mixtures of Reactive Red 198 and Reactive Red 239.
16955031,To suspend temporarily the duty on mixtures of Reactive Blue 19.
16955029,To suspend temporarily the duty on certain woven fabrics of cotton.
16954967,To extend temporarily the suspension of duty on Reactive Blue 224.
16955423,To suspend temporarily the duty on 1H-Xantheno.
16954983,To extend the temporary suspension of duty on Disperse Red 60.
16954981,To extend temporarily the suspension of duty on Disperse Yellow 64.
16954977,To extend temporarily the suspension of duty on Vat Blue 66.
16954973,To extend temporarily the suspension of duty on Acid Black 172.
16955447,To extend the temporary suspension of duty on Cuprate (4-).
16955445,To suspend temporarily the duty on certain other made up articles.
16955439,To extend temporarily the suspension of duty on Reactive Yellow 27.
16955431,To extend temporarily the suspension of duty on Disperse Blue 77.
16955429,"To suspend temporarily the duty on other knitted or crocheted fabrics, of cotton, dyed, other, of single knit construction."
16955425,To extend temporarily the suspension of duty on Solvent Yellow 163.
16955419,To extend temporarily the suspension of duty on Reactive Red 123.
16955413,To extend temporarily the suspension of duty on Reactive Black 5.
16955405,To suspend temporarily the duty on Disperse Blue 284.
16955403,To extend temporarily the suspension of duty on Reactive Red 198.
16955401,To extend temporarily the suspension of duty on Acid Blue 324.
16955395,To suspend temporarily the duty on Acid Yellow 151.
16955153,To suspend temporarily the duty on Disperse Yellow 184:1.
16955391,To extend temporarily the suspension of duty on Acid Blue 221.
16955387,To suspend temporarily the duty on Acid Yellow 137.
16955143,To suspend temporarily the duty on Acid Red 182.
16955379,To extend temporarily the suspension of duty on Acid Yellow 230.
16955005,Expressing the sense of the House of Representatives regarding the Government of Antigua and Barbuda and its actions relating to the Stanford Financial Group fraud.
16954997,Strategic Petroleum Supplies Act
16954639,Carried Interest Fairness Act of 2012
16954631,Veterans' Telehealth and Telemedicine Improvement Act
16954589,Securing Annuities for Federal Employees Act of 2012
16954623,Youth Corps Act of 2012
16954609,Navajo-Hopi Little Colorado River Water Rights Settlement Act of 2012
16954629,Josh Miller HEARTS Act
16954625,Social Security Preservation through Individual Choice Enhancement Act
16954427,FAA Modernization and Reform Act of 2012
16954583,To redesignate the Noxubee National Wildlife Refuge as the Sam D. Hamilton Noxubee National Wildlife Refuge.
16954655,S.Amdt.1577
16954893,S.Amdt.1615
16954883,S.Amdt.1605
16954877,S.Amdt.1600
16954865,S.Amdt.1580
16954863,S.Amdt.1570
16954595,"A resolution recognizing February 14, 2012, as the centennial of the State of Arizona."
